Customer_Name,Customer_Since_Date,ARR,Contract_Duration,Renewal_Date,Prediction_Point,Employee_Count,Annual_Revenue,Products_Purchased,Industry,Zip_Code,City,State,Latitude,Longitude,Churn
"Star Universal Hill","2016-09-01","139799","36","2019-09-01","2019-03-01","73864","8219622285","business_critical","healthcare","72611","Alpena","AR","36.2935983","-93.2933173","1"
"Star Virtual Solutions","2017-09-01","54562","12","2018-09-01","2018-03-01","19344","2306357718","business_critical","banking","76113","Fort Worth","TX","32.753177","-97.3327459","0"
"Star Virtual Solutions","2017-09-01","58931","12","2019-09-01","2019-03-01","19344","2306357718","business_critical","banking","76113","Fort Worth","TX","32.753177","-97.3327459","0"
"Star Virtual Solutions","2017-09-01","120699","24","2021-09-01","2021-03-01","19344","2306357718","business_critical","banking","76113","Fort Worth","TX","32.753177","-97.3327459","1"
"Star Vision","2012-07-01","237266","12","2013-07-01","2013-01-01","46561","4286945073","enterprise","other","08201","Absecon","NJ","39.4284503","-74.4957076","0"
"Star Vision","2012-07-01","178634","12","2014-07-01","2014-01-01","46561","4286945073","enterprise","other","08201","Absecon","NJ","39.4284503","-74.4957076","1"
"Star Vision Electronic","2015-02-01","70434","24","2017-02-01","2016-08-01","7426","851702063","premium_plus","insurance","87072","Cochiti Pueblo","NM","35.6076298","-106.3474887","0"
"Star Vision Electronic","2015-02-01","103857","12","2018-02-01","2017-08-01","7426","851702063","premium_plus","insurance","87072","Cochiti Pueblo","NM","35.6076298","-106.3474887","0"
"Star Vision Electronic","2015-02-01","142198","12","2019-02-01","2018-08-01","7426","851702063","premium_plus","insurance","87072","Cochiti Pueblo","NM","35.6076298","-106.3474887","0"
"Star Vision West","2010-02-01","150137","36","2013-02-01","2012-08-01","90585","8700529373","premium_plus","telecom","72528","Dolph","AR","36.2284008","-92.1126532","1"
"Star West Galaxy","2018-01-01","85652","36","2021-01-01","2020-07-01","33732","4348958540","business_critical","telecom","70710","Addis","LA","30.3565989","-91.2548474","1"
"Studio Adventure Pacific","2012-11-01","10000","24","2014-11-01","2014-05-01","90356","9785066481","premium_plus","telecom","08803","Baptistown","NJ","40.522585","-75.026839","0"
"Studio Adventure Pacific","2012-11-01","10000","12","2015-11-01","2015-05-01","90356","9785066481","premium_plus","telecom","08803","Baptistown","NJ","40.522585","-75.026839","1"
"Studio Application Digital","2011-03-01","56671","12","2012-03-01","2011-09-01","16335","1559660410","business_critical","energy","04256","Mechanic Falls","ME","44.111747","-70.392151","1"
"Studio Bell Vision","2011-06-01","65146","24","2013-06-01","2012-12-01","10059","835439954","business_critical","healthcare","67142","Spivey","KS","37.448524","-98.16580037911021","0"
"Studio Bell Vision","2011-06-01","47513","12","2014-06-01","2013-12-01","10059","835439954","business_critical","healthcare","67142","Spivey","KS","37.448524","-98.16580037911021","1"
"Studio Building Virtual","2010-07-01","174285","12","2011-07-01","2011-01-01","79243","10749627993","premium_plus","telecom","87009","Cedarvale","NM","34.3706262","-105.7019501","0"
"Studio Building Virtual","2010-07-01","45808","24","2013-07-01","2013-01-01","79243","10749627993","premium_plus","telecom","87009","Cedarvale","NM","34.3706262","-105.7019501","0"
"Studio Building Virtual","2010-07-01","334788","12","2014-07-01","2014-01-01","79243","10749627993","premium_plus","telecom","87009","Cedarvale","NM","34.3706262","-105.7019501","0"
"Studio Building Virtual","2010-07-01","245391","24","2016-07-01","2016-01-01","79243","10749627993","premium_plus","telecom","87009","Cedarvale","NM","34.3706262","-105.7019501","0"
"Studio Contract","2011-12-01","176621","24","2013-12-01","2013-06-01","56541","6675063378","premium_plus","banking","16221","Curllsville","PA","41.0984053","-79.4461933","0"
"Studio Contract","2011-12-01","237632","24","2015-12-01","2015-06-01","56541","6675063378","premium_plus","banking","16221","Curllsville","PA","41.0984053","-79.4461933","0"
"Studio Contract","2011-12-01","91921","24","2017-12-01","2017-06-01","56541","6675063378","premium_plus","banking","16221","Curllsville","PA","41.0984053","-79.4461933","0"
"Studio Contract","2011-12-01","251212","24","2019-12-01","2019-06-01","56541","6675063378","premium_plus","banking","16221","Curllsville","PA","41.0984053","-79.4461933","0"
"Studio Contract","2011-12-01","320915","24","2021-12-01","2021-06-01","56541","6675063378","premium_plus","banking","16221","Curllsville","PA","41.0984053","-79.4461933","1"
"Studio Direct South","2018-01-01","153384","24","2020-01-01","2019-07-01","50846","4949489306","enterprise","financial services","48437","Genesee","MI","43.0220032","-83.7274305","1"
"Studio Future Interactive","2018-11-01","67747","12","2019-11-01","2019-05-01","74351","8716162991","enterprise","financial services","16882","Woodward","PA","40.89824","-77.34640351247849","0"
"Studio Future Interactive","2018-11-01","93901","12","2020-11-01","2020-05-01","74351","8716162991","enterprise","financial services","16882","Woodward","PA","40.89824","-77.34640351247849","0"
"Studio Future Interactive","2018-11-01","55413","24","2022-11-01","2022-05-01","74351","8716162991","enterprise","financial services","16882","Woodward","PA","40.89824","-77.34640351247849","0"
"Studio Signal Telecom","2010-05-01","115144","24","2012-05-01","2011-11-01","15923","1729372171","business_critical","financial services","04969","Plymouth","ME","44.7672891","-69.2103252","1"
"Studio South Adventure","2012-03-01","101984","12","2013-03-01","2012-09-01","45296","4762571462","enterprise","energy","54880","Superior","WI","46.66546425","-92.10105352353845","1"
"Studio Speed Network","2013-05-01","176053","12","2014-05-01","2013-11-01","32337","3599743786","premium_plus","financial services","99636","New Stuyahok","AK","59.4506074","-157.3118615","1"
"Studio Telecom People","2020-03-01","205119","24","2022-03-01","2021-09-01","89781","7406149248","premium_plus","retail","64776","Osceola","MO","38.0469778","-93.7035287","0"
"Studio Universal Studio","2016-03-01","153069","24","2018-03-01","2017-09-01","50038","4883928371","premium_plus","insurance","70710","Addis","LA","30.3565989","-91.2548474","1"
"Studio Virtual","2016-10-01","191837","12","2017-10-01","2017-04-01","25526","3042117944","business_critical","manufacturing","59034","Hardin","MT","45.7324778","-107.6120314","0"
"Studio Virtual","2016-10-01","308765","12","2018-10-01","2018-04-01","25526","3042117944","business_critical","manufacturing","59034","Hardin","MT","45.7324778","-107.6120314","0"
"Studio Virtual","2016-10-01","107029","12","2019-10-01","2019-04-01","25526","3042117944","business_critical","manufacturing","59034","Hardin","MT","45.7324778","-107.6120314","0"
"Studio Virtual","2016-10-01","71300","24","2021-10-01","2021-04-01","25526","3042117944","business_critical","manufacturing","59034","Hardin","MT","45.7324778","-107.6120314","1"
"Systems Advanced Provider","2011-09-01","101070","12","2012-09-01","2012-03-01","8525","869688684","business_critical","healthcare","37235","Nashville","TN","36.1622767","-86.7742984","0"
"Systems Advanced Provider","2011-09-01","236142","12","2013-09-01","2013-03-01","8525","869688684","business_critical","healthcare","37235","Nashville","TN","36.1622767","-86.7742984","0"
"Systems Advanced Provider","2011-09-01","11319","36","2016-09-01","2016-03-01","8525","869688684","business_critical","healthcare","37235","Nashville","TN","36.1622767","-86.7742984","0"
"Systems Advanced Provider","2011-09-01","116790","36","2019-09-01","2019-03-01","8525","869688684","business_critical","healthcare","37235","Nashville","TN","36.1622767","-86.7742984","0"
"Systems Adventure Internet","2020-02-01","101404","12","2021-02-01","2020-08-01","71391","8738302495","enterprise","banking","92857","Orange","CA","33.7500378","-117.8704931","0"
"Systems Direct","2010-04-01","67927","12","2011-04-01","2010-10-01","97125","12974721665","business_critical","insurance","72314","Birdeye","AR","35.378696","-90.6873326","0"
"Systems Direct","2010-04-01","63103","36","2014-04-01","2013-10-01","97125","12974721665","business_critical","insurance","72314","Birdeye","AR","35.378696","-90.6873326","0"
"Systems Direct","2010-04-01","149217","12","2015-04-01","2014-10-01","97125","12974721665","business_critical","insurance","72314","Birdeye","AR","35.378696","-90.6873326","0"
"Systems Direct","2010-04-01","50250","12","2016-04-01","2015-10-01","97125","12974721665","business_critical","insurance","72314","Birdeye","AR","35.378696","-90.6873326","1"
"Systems Direct Contract","2014-08-01","220444","36","2017-08-01","2017-02-01","66749","5263413622","enterprise","healthcare","29214","Columbia","SC","34.0007493","-81.0343313","1"
"Systems Federated","2018-06-01","91357","12","2019-06-01","2018-12-01","89803","7972821135","enterprise","telecom","52004","Dubuque","IA","42.5006243","-90.6647985","0"
"Systems Federated","2018-06-01","83562","36","2022-06-01","2021-12-01","89803","7972821135","enterprise","telecom","52004","Dubuque","IA","42.5006243","-90.6647985","0"
"Systems Galaxy","2017-01-01","162097","12","2018-01-01","2017-07-01","38272","3822833332","business_critical","banking","84407","Ogden","UT","41.2230048","-111.9738429","0"
"Systems Galaxy","2017-01-01","152164","24","2020-01-01","2019-07-01","38272","3822833332","business_critical","banking","84407","Ogden","UT","41.2230048","-111.9738429","0"
"Systems Galaxy","2017-01-01","27883","24","2022-01-01","2021-07-01","38272","3822833332","business_critical","banking","84407","Ogden","UT","41.2230048","-111.9738429","0"
"Systems Galaxy","2017-01-01","462335","12","2023-01-01","2022-07-01","38272","3822833332","business_critical","banking","84407","Ogden","UT","41.2230048","-111.9738429","0"
"Systems Internet Electronic","2017-04-01","130857","12","2018-04-01","2017-10-01","16218","1818748394","business_critical","healthcare","56122","Chandler","MN","43.9289195","-95.9476393","0"
"Systems Internet Electronic","2017-04-01","236968","12","2019-04-01","2018-10-01","16218","1818748394","business_critical","healthcare","56122","Chandler","MN","43.9289195","-95.9476393","0"
"Systems Internet Electronic","2017-04-01","244673","12","2020-04-01","2019-10-01","16218","1818748394","business_critical","healthcare","56122","Chandler","MN","43.9289195","-95.9476393","0"
"Systems Internet Electronic","2017-04-01","147288","12","2021-04-01","2020-10-01","16218","1818748394","business_critical","healthcare","56122","Chandler","MN","43.9289195","-95.9476393","1"
"Systems Resource General","2011-07-01","92749","12","2012-07-01","2012-01-01","82043","6651953198","enterprise","insurance","16374","Kennerdell","PA","41.2664484","-79.8406089","1"
"Systems Technology","2010-07-01","144978","12","2011-07-01","2011-01-01","29281","2861763598","premium_plus","banking","59927","Olney","MT","48.5485799","-114.5781789","1"
"Systems Vision Solutions","2011-08-01","232038","12","2012-08-01","2012-02-01","68281","7526327735","premium_plus","other","49092","Tekonsha","MI","42.08270421639344","-84.97911033934426","1"
"Technology Building Source","2019-02-01","117974","24","2021-02-01","2020-08-01","5092","483670185","business_critical","other","12470","Purling","NY","42.2842532","-74.0054108","0"
"Technology Building Source","2019-02-01","257308","24","2023-02-01","2022-08-01","5092","483670185","business_critical","other","12470","Purling","NY","42.2842532","-74.0054108","0"
"Technology Digital","2013-03-01","71427","12","2014-03-01","2013-09-01","23213","1601461704","enterprise","energy","17031","Green Park","PA","44.359369599999994","2.5678120857663993","1"
"Technology Future","2013-08-01","140614","36","2016-08-01","2016-02-01","22101","1616909843","business_critical","retail","57560","Norris","SD","43.473334","-101.196257","1"
"Technology Galaxy Hardware","2016-01-01","103162","24","2018-01-01","2017-07-01","55847","5350426380","enterprise","telecom","65333","Houstonia","MO","38.8989062","-93.3582645","1"
"Technology Internet Interactive","2016-02-01","90545","12","2017-02-01","2016-08-01","2263","181455724","enterprise","retail","73195","Oklahoma City","OK","","","1"
"Technology Medicine","2018-02-01","182020","36","2021-02-01","2020-08-01","49092","5465089953","enterprise","telecom","40175","Vine Grove","KY","37.8100674","-85.9813524","1"
"Technology Research Telecom","2019-05-01","159540","12","2020-05-01","2019-11-01","99121","10418633181","business_critical","other","58580","Zap","ND","47.286397","-101.92267","0"
"Technology Research Telecom","2019-05-01","182600","12","2021-05-01","2020-11-01","99121","10418633181","business_critical","other","58580","Zap","ND","47.286397","-101.92267","0"
"Technology Speed South","2018-10-01","110171","24","2020-10-01","2020-04-01","77581","8118881394","business_critical","financial services","19034","Fort Washington","PA","40.1399717","-75.210095","1"
"Technology Universal Virtual","2019-08-01","158559","36","2022-08-01","2022-02-01","363","27444872","premium_plus","insurance","24316","Broadford","VA","36.9273371","-81.6726164","0"
"Technology Vision Digital","2019-11-01","174060","12","2020-11-01","2020-05-01","69504","7192349434","business_critical","healthcare","17538","Landisville","PA","40.0951196","-76.4101958","0"
"Technology West","2015-01-01","71020","12","2016-01-01","2015-07-01","76939","5727911438","enterprise","energy","94706","Albany","CA","37.88687","-122.2977475","1"
"Telecom Adventure Hill","2014-02-01","96400","12","2015-02-01","2014-08-01","41907","3543141217","premium_plus","other","95342","Atwater","CA","50.7742229","-102.2268326","1"
"Telecom Alpha Analysis","2018-09-01","98923","36","2021-09-01","2021-03-01","52329","6281666854","premium_plus","telecom","31725","Brinson","GA","30.9793615","-84.73850157385024","0"
"Telecom Alpha Vision","2016-09-01","157396","24","2018-09-01","2018-03-01","3477","389624200","enterprise","manufacturing","32307","Tallahassee","FL","30.4380832","-84.2809332","0"
